Step,Time_s,Height_m,Velocity_m/s,Potential_Energy_J,Kinetic_Energy_J,Total_Energy_J,Energy_Error_J
26000,    0.260000,   99.668522,   -2.549729,511772.93910554,  1701.98870546,513474.92781100,   0.0654611025
26100,    0.261000,   99.665968,   -2.559536,511759.82145561,  1715.10610362,513474.92755923,   0.0657128760
26200,    0.262000,   99.663403,   -2.569342,511746.65345098,  1728.27385647,513474.92730746,   0.0659646495
26300,    0.263000,   99.660829,   -2.579149,511733.43509166,  1741.49196402,513474.92705568,   0.0662164228
26400,    0.264000,   99.658245,   -2.588956,511720.16637764,  1754.76042627,513474.92680391,   0.0664681964
26500,    0.265000,   99.655651,   -2.598762,511706.84730893,  1768.07924321,513474.92655214,   0.0667199699
26600,    0.266000,   99.653047,   -2.608569,511693.47788552,  1781.44841484,513474.92630036,   0.0669717432
26700,    0.267000,   99.650434,   -2.618376,511680.05810741,  1794.86794118,513474.92604859,   0.0672235167
26800,    0.268000,   99.647810,   -2.628182,511666.58797461,  1808.33782220,513474.92579682,   0.0674752903
26900,    0.269000,   99.645177,   -2.637989,511653.06748712,  1821.85805792,513474.92554504,   0.0677270637
27000,    0.270000,   99.642534,   -2.647796,511639.49664493,  1835.42864834,513474.92529327,   0.0679788371
27100,    0.271000,   99.639882,   -2.657602,511625.87544804,  1849.04959346,513474.92504150,   0.0682306107
27200,    0.272000,   99.637219,   -2.667409,511612.20389646,  1862.72089326,513474.92478972,   0.0684823841
27300,    0.273000,   99.634547,   -2.677215,511598.48199018,  1876.44254777,513474.92453795,   0.0687341576
27400,    0.274000,   99.631865,   -2.687022,511584.70972921,  1890.21455697,513474.92428617,   0.0689859309
27500,    0.275000,   99.629173,   -2.696829,511570.88711354,  1904.03692086,513474.92403440,   0.0692377046
27600,    0.276000,   99.626471,   -2.706635,511557.01414317,  1917.90963945,513474.92378263,   0.0694894779
27700,    0.277000,   99.623759,   -2.716442,511543.09081812,  1931.83271274,513474.92353085,   0.0697412514
27800,    0.278000,   99.621038,   -2.726249,511529.11713836,  1945.80614072,513474.92327908,   0.0699930249
27900,    0.279000,   99.618307,   -2.736055,511515.09310391,  1959.82992340,513474.92302731,   0.0702447983
28000,    0.280000,   99.615566,   -2.745862,511501.01871476,  1973.90406077,513474.92277553,   0.0704965717
28100,    0.281000,   99.612815,   -2.755669,511486.89397092,  1988.02855284,513474.92252376,   0.0707483452
28200,    0.282000,   99.610054,   -2.765475,511472.71887239,  2002.20339960,513474.92227199,   0.0710001188
28300,    0.283000,   99.607284,   -2.775282,511458.49341916,  2016.42860106,513474.92202021,   0.0712518921
28400,    0.284000,   99.604503,   -2.785089,511444.21761123,  2030.70415721,513474.92176844,   0.0715036656
28500,    0.285000,   99.601713,   -2.794895,511429.89144861,  2045.03006806,513474.92151667,   0.0717554392
28600,    0.286000,   99.598914,   -2.804702,511415.51493129,  2059.40633361,513474.92126489,   0.0720072126
28700,    0.287000,   99.596104,   -2.814509,511401.08805927,  2073.83295385,513474.92101312,   0.0722589860
28800,    0.288000,   99.593284,   -2.824315,511386.61083257,  2088.30992878,513474.92076135,   0.0725107594
28900,    0.289000,   99.590455,   -2.834122,511372.08325116,  2102.83725841,513474.92050957,   0.0727625329
29000,    0.290000,   99.587616,   -2.843929,511357.50531506,  2117.41494274,513474.92025780,   0.0730143064
29100,    0.291000,   99.584767,   -2.853735,511342.87702427,  2132.04298176,513474.92000603,   0.0732660798
29200,    0.292000,   99.581909,   -2.863542,511328.19837878,  2146.72137548,513474.91975425,   0.0735178533
29300,    0.293000,   99.579040,   -2.873348,511313.46937859,  2161.45012389,513474.91950248,   0.0737696267
29400,    0.294000,   99.576162,   -2.883155,511298.69002371,  2176.22922700,513474.91925071,   0.0740214002
29500,    0.295000,   99.573274,   -2.892962,511283.86031413,  2191.05868480,513474.91899893,   0.0742731738
29600,    0.296000,   99.570376,   -2.902768,511268.98024986,  2205.93849730,513474.91874716,   0.0745249471
29700,    0.297000,   99.567468,   -2.912575,511254.04983089,  2220.86866449,513474.91849539,   0.0747767206
29800,    0.298000,   99.564551,   -2.922382,511239.06905723,  2235.84918638,513474.91824361,   0.0750284940
29900,    0.299000,   99.561623,   -2.932188,511224.03792887,  2250.88006297,513474.91799184,   0.0752802676
30000,    0.300000,   99.558686,   -2.941995,511208.95644581,  2265.96129425,513474.91774006,   0.0755320410
30100,    0.301000,   99.555739,   -2.951802,511193.82460806,  2281.09288023,513474.91748829,   0.0757838145
30200,    0.302000,   99.552782,   -2.961608,511178.64241562,  2296.27482090,513474.91723652,   0.0760355879
30300,    0.303000,   99.549816,   -2.971415,511163.40986848,  2311.50711626,513474.91698474,   0.0762873613
30400,    0.304000,   99.546839,   -2.981222,511148.12696664,  2326.78976633,513474.91673297,   0.0765391348
30500,    0.305000,   99.543853,   -2.991028,511132.79371011,  2342.12277109,513474.91648120,   0.0767909084
30600,    0.306000,   99.540857,   -3.000835,511117.41009889,  2357.50613054,513474.91622942,   0.0770426818
30700,    0.307000,   99.537851,   -3.010642,511101.97613296,  2372.93984469,513474.91597765,   0.0772944551
30800,    0.308000,   99.534836,   -3.020448,511086.49181235,  2388.42391353,513474.91572588,   0.0775462287
30900,    0.309000,   99.531810,   -3.030255,511070.95713703,  2403.95833707,513474.91547410,   0.0777980022
31000,    0.310000,   99.528775,   -3.040062,511055.37210702,  2419.54311531,513474.91522233,   0.0780497756
31100,    0.311000,   99.525730,   -3.049868,511039.73672232,  2435.17824824,513474.91497056,   0.0783015490
31200,    0.312000,   99.522675,   -3.059675,511024.05098292,  2450.86373586,513474.91471878,   0.0785533225
31300,    0.313000,   99.519611,   -3.069481,511008.31488883,  2466.59957818,513474.91446701,   0.0788050960
31400,    0.314000,   99.516536,   -3.079288,510992.52844004,  2482.38577520,513474.91421524,   0.0790568694
31500,    0.315000,   99.513452,   -3.089095,510976.69163655,  2498.22232691,513474.91396346,   0.0793086429
31600,    0.316000,   99.510358,   -3.098901,510960.80447837,  2514.10923332,513474.91371169,   0.0795604163
31700,    0.317000,   99.507254,   -3.108708,510944.86696549,  2530.04649442,513474.91345992,   0.0798121898
31800,    0.318000,   99.504141,   -3.118515,510928.87909792,  2546.03411022,513474.91320814,   0.0800639633
31900,    0.319000,   99.501017,   -3.128321,510912.84087566,  2562.07208071,513474.91295637,   0.0803157369
32000,    0.320000,   99.497884,   -3.138128,510896.75229869,  2578.16040590,513474.91270460,   0.0805675102
32100,    0.321000,   99.494741,   -3.147935,510880.61336703,  2594.29908579,513474.91245282,   0.0808192836
32200,    0.322000,   99.491588,   -3.157741,510864.42408068,  2610.48812037,513474.91220105,   0.0810710571
32300,    0.323000,   99.488425,   -3.167548,510848.18443963,  2626.72750964,513474.91194928,   0.0813228307
32400,    0.324000,   99.485253,   -3.177355,510831.89444389,  2643.01725361,513474.91169750,   0.0815746041
32500,    0.325000,   99.482070,   -3.187161,510815.55409345,  2659.35735228,513474.91144573,   0.0818263775
32600,    0.326000,   99.478878,   -3.196968,510799.16338831,  2675.74780564,513474.91119395,   0.0820781511
32700,    0.327000,   99.475676,   -3.206775,510782.72232848,  2692.18861370,513474.91094218,   0.0823299244
32800,    0.328000,   99.472465,   -3.216581,510766.23091396,  2708.67977645,513474.91069041,   0.0825816979
32900,    0.329000,   99.469243,   -3.226388,510749.68914473,  2725.22129390,513474.91043863,   0.0828334714
33000,    0.330000,   99.466012,   -3.236195,510733.09702082,  2741.81316604,513474.91018686,   0.0830852448
33100,    0.331000,   99.462771,   -3.246001,510716.45454221,  2758.45539288,513474.90993509,   0.0833370182
33200,    0.332000,   99.459520,   -3.255808,510699.76170890,  2775.14797442,513474.90968331,   0.0835887918
33300,    0.333000,   99.456259,   -3.265614,510683.01852089,  2791.89091065,513474.90943154,   0.0838405653
33400,    0.334000,   99.452988,   -3.275421,510666.22497820,  2808.68420157,513474.90917977,   0.0840923386
33500,    0.335000,   99.449708,   -3.285228,510649.38108080,  2825.52784719,513474.90892799,   0.0843441121
33600,    0.336000,   99.446418,   -3.295034,510632.48682871,  2842.42184751,513474.90867622,   0.0845958857
33700,    0.337000,   99.443118,   -3.304841,510615.54222193,  2859.36620252,513474.90842445,   0.0848476590
33800,    0.338000,   99.439808,   -3.314648,510598.54726045,  2876.36091223,513474.90817267,   0.0850994324
33900,    0.339000,   99.436488,   -3.324454,510581.50194427,  2893.40597663,513474.90792090,   0.0853512060
34000,    0.340000,   99.433159,   -3.334261,510564.40627340,  2910.50139573,513474.90766913,   0.0856029794
34100,    0.341000,   99.429820,   -3.344068,510547.26024783,  2927.64716952,513474.90741735,   0.0858547528
34200,    0.342000,   99.426471,   -3.353874,510530.06386757,  2944.84329801,513474.90716558,   0.0861065263
34300,    0.343000,   99.423112,   -3.363681,510512.81713261,  2962.08978119,513474.90691381,   0.0863582998
34400,    0.344000,   99.419743,   -3.373488,510495.52004296,  2979.38661907,513474.90666203,   0.0866100732
34500,    0.345000,   99.416365,   -3.383294,510478.17259861,  2996.73381165,513474.90641026,   0.0868618467
34600,    0.346000,   99.412977,   -3.393101,510460.77479957,  3014.13135892,513474.90615849,   0.0871136202
34700,    0.347000,   99.409579,   -3.402908,510443.32664583,  3031.57926088,513474.90590671,   0.0873653936
34800,    0.348000,   99.406171,   -3.412714,510425.82813739,  3049.07751754,513474.90565494,   0.0876171670
34900,    0.349000,   99.402753,   -3.422521,510408.27927426,  3066.62612890,513474.90540317,   0.0878689405
35000,    0.350000,   99.399326,   -3.432328,510390.68005644,  3084.22509495,513474.90515139,   0.0881207141
35100,    0.351000,   99.395888,   -3.442134,510373.03048392,  3101.87441570,513474.90489962,   0.0883724874
35200,    0.352000,   99.392441,   -3.451941,510355.33055670,  3119.57409114,513474.90464784,   0.0886242609
35300,    0.353000,   99.388984,   -3.461747,510337.58027479,  3137.32412128,513474.90439607,   0.0888760344
35400,    0.354000,   99.385518,   -3.471554,510319.77963818,  3155.12450611,513474.90414430,   0.0891278078
35500,    0.355000,   99.382041,   -3.481361,510301.92864688,  3172.97524564,513474.90389252,   0.0893795813
35600,    0.356000,   99.378555,   -3.491167,510284.02730088,  3190.87633987,513474.90364075,   0.0896313547
35700,    0.357000,   99.375059,   -3.500974,510266.07560019,  3208.82778879,513474.90338898,   0.0898831282
35800,    0.358000,   99.371553,   -3.510781,510248.07354480,  3226.82959240,513474.90313720,   0.0901349016
35900,    0.359000,   99.368037,   -3.520587,510230.02113472,  3244.88175071,513474.90288543,   0.0903866751
36000,    0.360000,   99.364511,   -3.530394,510211.91836994,  3262.98426372,513474.90263366,   0.0906384487
36100,    0.361000,   99.360976,   -3.540201,510193.76525046,  3281.13713142,513474.90238188,   0.0908902219
36200,    0.362000,   99.357431,   -3.550007,510175.56177629,  3299.34035382,513474.90213011,   0.0911419955
36300,    0.363000,   99.353876,   -3.559814,510157.30794742,  3317.59393091,513474.90187834,   0.0913937690
36400,    0.364000,   99.350311,   -3.569621,510139.00376386,  3335.89786270,513474.90162656,   0.0916455424
36500,    0.365000,   99.346737,   -3.579427,510120.64922561,  3354.25214918,513474.90137479,   0.0918973158
36600,    0.366000,   99.343152,   -3.589234,510102.24433265,  3372.65679036,513474.90112302,   0.0921490894
36700,    0.367000,   99.339558,   -3.599041,510083.78908501,  3391.11178624,513474.90087124,   0.0924008627
36800,    0.368000,   99.335954,   -3.608847,510065.28348266,  3409.61713681,513474.90061947,   0.0926526362
36900,    0.369000,   99.332340,   -3.618654,510046.72752562,  3428.17284207,513474.90036770,   0.0929044097
37000,    0.370000,   99.328717,   -3.628461,510028.12121389,  3446.77890203,513474.90011592,   0.0931561833
37100,    0.371000,   99.325083,   -3.638267,510009.46454746,  3465.43531669,513474.89986415,   0.0934079566
37200,    0.372000,   99.321440,   -3.648074,509990.75752634,  3484.14208604,513474.89961238,   0.0936597300
37300,    0.373000,   99.317787,   -3.657880,509972.00015052,  3502.89921009,513474.89936060,   0.0939115036
37400,    0.374000,   99.314124,   -3.667687,509953.19242000,  3521.70668883,513474.89910883,   0.0941632769
37500,    0.375000,   99.310452,   -3.677494,509934.33433479,  3540.56452227,513474.89885706,   0.0944150503
37600,    0.376000,   99.306769,   -3.687300,509915.42589488,  3559.47271040,513474.89860528,   0.0946668239
37700,    0.377000,   99.303077,   -3.697107,509896.46710028,  3578.43125323,513474.89835351,   0.0949185974
37800,    0.378000,   99.299375,   -3.706914,509877.45795098,  3597.44015075,513474.89810174,   0.0951703707
37900,    0.379000,   99.295663,   -3.716720,509858.39844699,  3616.49940297,513474.89784996,   0.0954221443
38000,    0.380000,   99.291941,   -3.726527,509839.28858830,  3635.60900989,513474.89759819,   0.0956739177
38100,    0.381000,   99.288210,   -3.736334,509820.12837492,  3654.76897150,513474.89734641,   0.0959256912
38200,    0.382000,   99.284468,   -3.746140,509800.91780684,  3673.97928780,513474.89709464,   0.0961774646
38300,    0.383000,   99.280717,   -3.755947,509781.65688406,  3693.23995880,513474.89684287,   0.0964292381
38400,    0.384000,   99.276956,   -3.765754,509762.34560659,  3712.55098450,513474.89659109,   0.0966810116
38500,    0.385000,   99.273186,   -3.775560,509742.98397443,  3731.91236489,513474.89633932,   0.0969327849
38600,    0.386000,   99.269405,   -3.785367,509723.57198757,  3751.32409998,513474.89608755,   0.0971845584
38700,    0.387000,   99.265615,   -3.795174,509704.10964601,  3770.78618976,513474.89583577,   0.0974363319
38800,    0.388000,   99.261815,   -3.804980,509684.59694976,  3790.29863424,513474.89558400,   0.0976881054
38900,    0.389000,   99.258005,   -3.814787,509665.03389881,  3809.86143341,513474.89533223,   0.0979398788
39000,    0.390000,   99.254185,   -3.824594,509645.42049317,  3829.47458728,513474.89508045,   0.0981916523
39100,    0.391000,   99.250356,   -3.834400,509625.75673283,  3849.13809585,513474.89482868,   0.0984434257
39200,    0.392000,   99.246516,   -3.844207,509606.04261780,  3868.85195911,513474.89457691,   0.0986951992
39300,    0.393000,   99.242667,   -3.854013,509586.27814807,  3888.61617706,513474.89432513,   0.0989469726
39400,    0.394000,   99.238808,   -3.863820,509566.46332364,  3908.43074971,513474.89407336,   0.0991987461
39500,    0.395000,   99.234939,   -3.873627,509546.59814453,  3928.29567706,513474.89382159,   0.0994505195
39600,    0.396000,   99.231061,   -3.883433,509526.68261071,  3948.21095910,513474.89356981,   0.0997022929
39700,    0.397000,   99.227172,   -3.893240,509506.71672220,  3968.17659584,513474.89331804,   0.0999540665
39800,    0.398000,   99.223274,   -3.903047,509486.70047899,  3988.19258727,513474.89306627,   0.1002058398
39900,    0.399000,   99.219366,   -3.912853,509466.63388109,  4008.25893340,513474.89281449,   0.1004576133
40000,    0.400000,   99.215448,   -3.922660,509446.51692850,  4028.37563422,513474.89256272,   0.1007093868
40100,    0.401000,   99.211521,   -3.932467,509426.34962120,  4048.54268974,513474.89231095,   0.1009611603
40200,    0.402000,   99.207583,   -3.942273,509406.13195922,  4068.76009996,513474.89205917,   0.1012129337
40300,    0.403000,   99.203636,   -3.952080,509385.86394253,  4089.02786487,513474.89180740,   0.1014647072
40400,    0.404000,   99.199679,   -3.961887,509365.54557115,  4109.34598447,513474.89155563,   0.1017164807
40500,    0.405000,   99.195712,   -3.971693,509345.17684508,  4129.71445877,513474.89130385,   0.1019682541
40600,    0.406000,   99.191736,   -3.981500,509324.75776431,  4150.13328777,513474.89105208,   0.1022200275
40700,    0.407000,   99.187749,   -3.991307,509304.28832885,  4170.60247146,513474.89080030,   0.1024718010
40800,    0.408000,   99.183753,   -4.001113,509283.76853868,  4191.12200985,513474.89054853,   0.1027235745
40900,    0.409000,   99.179747,   -4.010920,509263.19839383,  4211.69190293,513474.89029676,   0.1029753480
41000,    0.410000,   99.175731,   -4.020727,509242.57789428,  4232.31215071,513474.89004498,   0.1032271215
41100,    0.411000,   99.171705,   -4.030533,509221.90704003,  4252.98275318,513474.88979321,   0.1034788951
41200,    0.412000,   99.167670,   -4.040340,509201.18583109,  4273.70371035,513474.88954144,   0.1037306686
41300,    0.413000,   99.163625,   -4.050146,509180.41426745,  4294.47502221,513474.88928966,   0.1039824421
